"ID","lnB0_start","Th_start","Ea_start","Eh_start","lnB0","Th","Ea","Eh","r2","AIC","AICc","BIC","trait_name","consumer","habitat","stage"
164,3.97496350418444,310.331971376618,-2.54185518515464,0.387505849984113,2.36039275301094,294.632430413688,0.753417020723361,1.34711135050015,0.991171928830339,16.6107961566737,29.944129490007,16.928562323393,"net photosynthesis rate","Carex aquatilis","terrestrial","leaf"
165,-0.618534627314461,315.192001765576,-3.7365132068861,-0.0762098918798703,1.84037756813044,296.459276310245,0.721181834085536,1.20310854879588,0.985616046303673,14.9610553954662,24.9610553954662,15.7499537048111,"net photosynthesis rate","Carex aquatilis","terrestrial","leaf"
166,0.480464104014549,315.709513249716,-3.6302055431836,0.0896458013526882,3.3223066809545,287.056888304154,0.794215104544418,0.993810149423418,0.973378343439948,26.6483905305374,46.6483905305374,26.4320311267587,"net photosynthesis rate","Carex aquatilis","terrestrial","leaf"
167,4.75771100100614,321.868688249716,-5.78826846217753,-0.423852716936732,2.47182055242132,308.203769260015,0.448556328814028,1.57210995098824,0.942320060364351,44.2805218700725,54.2805218700725,45.0694201794173,"net photosynthesis rate","Carex aquatilis","terrestrial","leaf"
168,4.35619923991969,310.163591376617,-2.62598514092802,0.209995799418961,2.72801481817899,296.50620965691,0.609820390235961,1.12861765877018,0.938324647386752,34.7939198461607,48.127253179494,35.11168601288,"net photosynthesis rate","Carex aquatilis","terrestrial","leaf"
169,3.75659136224797,220.051565773624,-2.37366216610123,0.191040668740793,2.70348085520181,289.632722884219,0.923226064914976,1.15350423373123,0.99721014687858,9.18160457614528,22.5149379094786,9.49937074286463,"net photosynthesis rate","Carex aquatilis","terrestrial","leaf"
170,2.5048541013121,278.560010144398,-2.28675762665496,0.209985351853205,2.63665146161333,304.3333398087,0.363951806434988,1.15827608384162,0.998743026314635,1.48279985545815,21.4827998554582,1.26644045167941,"net photosynthesis rate","Carex aquatilis","terrestrial","leaf"
171,4.16206254380777,348.445621428079,-6.65150403871574,-0.183015094930364,2.39325575309059,310.3646946403,0.228783333884703,1.43049685931493,0.986284712413933,11.7320550032385,25.0653883365718,12.0498211699579,"net photosynthesis rate","Carex aquatilis","terrestrial","leaf"
172,3.90715177882248,219.519018773624,-2.35588347447795,0.227152324649946,2.65340372722211,297.182251623589,0.655733810273804,1.16790263504611,0.994496518761666,18.01980980328,38.01980980328,17.8034503995012,"net photosynthesis rate","Carex aquatilis","terrestrial","leaf"
173,-0.27770458279363,249.759364111514,-2.66929872257507,1.32741271063644,1.99340109415806,304.780293346994,0.532841087959705,1.67795240738232,0.975183484518642,26.5874755711057,39.920808904439,26.905241737825,"net photosynthesis rate","Carex aquatilis","terrestrial","leaf"
174,-4.02448565342344,115.85885424369,-2.66922951238971,0.429817291905759,2.31409042342201,298.539377715554,0.587222444004356,1.47985528707064,0.959576909342933,26.5672553711411,46.5672553711411,26.3508959673623,"net photosynthesis rate","Acer saccharum","terrestrial","3 year old seedlings which had ceased stem elongation and formed resting buds"
175,-0.984620612057784,132.990026515564,-11.0480592965556,-0.729297873207926,2.22106943874452,291.231274938408,0.782178508580532,1.2345316583664,0.983859545914489,12.3909060282621,32.3909060282621,12.1745466244834,"net photosynthesis rate","Acer saccharum","terrestrial","3 year old seedlings which had ceased stem elongation and formed resting buds"
176,-4.83504968868029,115.82257424369,-2.75251154339732,0.561845812041705,1.49582089611908,298.485196081628,0.509823603290096,1.55473488488731,0.977313451001924,8.22317620822889,28.2231762082289,8.00681680445014,"net photosynthesis rate","Acer saccharum","terrestrial","3 year old seedlings which had ceased stem elongation and formed resting buds"
177,-0.42182730008128,244.198395111514,-2.73925376349022,0.967617777028549,2.07714158377988,293.11100419116,0.708837266702032,1.29675152826538,0.92732718857312,22.0619894888089,42.0619894888089,21.8456300850302,"net photosynthesis rate","Acer saccharum","terrestrial","3 year old seedlings which had ceased stem elongation and formed resting buds"
178,2.33384697149887,274.760135228057,-10.8034914808993,0.166533375483334,2.1388012034792,296.328756429925,0.53641276151885,1.33840075504153,0.989750636268303,8.35703909474962,28.3570390947496,8.14067969097087,"net photosynthesis rate","Acer saccharum","terrestrial","3 year old seedlings which had ceased stem elongation and formed resting buds"
179,-3.4955331597597,146.939940996627,-3.37553595766398,0.474434241856735,2.2404385441673,302.342522439849,0.415736996021095,1.4297950799549,0.967937902589321,20.2152648037433,40.2152648037433,19.9989053999646,"net photosynthesis rate","Acer saccharum","terrestrial","3 year old seedlings which had ceased stem elongation and formed resting buds"
180,2.23512720727403,279.982308228057,-10.9076104116342,0.291667347380804,1.98501959051848,298.991981773803,0.439169177985807,1.46388733534538,0.982893994334844,10.6103215390848,30.6103215390848,10.393962135306,"net photosynthesis rate","Acer saccharum","terrestrial","3 year old seedlings which had ceased stem elongation and formed resting buds"
181,3.56652199376288,348.274179428079,-6.57041903588687,-0.344483448130917,1.87426967813491,299.197043161686,0.471385187981107,1.34044376098174,0.97974804700871,10.7239720966016,30.7239720966016,10.5076126928228,"net photosynthesis rate","Acer saccharum","terrestrial","3 year old seedlings which had ceased stem elongation and formed resting buds"
182,-3.85227656146366,147.147710996627,-3.22499402953366,0.777091240406061,1.96438474919413,295.278716072198,0.795485783911749,1.64992687160623,0.976299212346044,20.2623799306723,40.2623799306723,20.0460205268936,"net photosynthesis rate","Acer saccharum","terrestrial","3 year old seedlings which had ceased stem elongation and formed resting buds"
183,4.61249071541154,310.377545864105,-15.8204694209049,1.45360938250963,1.91442891103035,296.901744689765,0.516021512522666,1.3811372542265,0.951196172696713,16.6645665580679,36.6645665580679,16.4482071542891,"net photosynthesis rate","Acer saccharum","terrestrial","3 year old seedlings which had ceased stem elongation and formed resting buds"
190,-3.14368342087631,325.387358765576,-3.546034446024,-0.699142113845281,-0.121410952310182,325.38735948538,0.611551716923216,0.000135826768461303,0.995536508860246,-6.75438361195544,13.2456163880446,-6.97074301573418,"respiration rate","Acer saccharum","terrestrial","3 year old seedlings which had ceased stem elongation and formed resting buds"
197,-3.96305875275508,244.383904111514,-2.42438686777498,1.26984017359005,-1.6850878976393,301.513311302193,0.700189632778176,3.03816844448249,0.992354938007376,-23.3084519632361,16.6915480367639,-24.1414140863239,"respiration rate","Eucalyptus pauciflora","terrestrial","leaf"
